route_id,route_short_name,service_id,trip_id,trip_headsign,direction_id,direction_name,block_id,shape_id,shape_code,trip_type,trip_sort,wheelchair_accessible,bikes_allowed
9034,08,92_SAT,1008970,SPRING HARBOR,0,Spring Harbor,194317,55204,8w,D,37500,1,1
9034,08,92_SAT,1008969,SPRING HARBOR,0,Spring Harbor,194317,55204,8w,D,41100,1,1
9034,08,92_SAT,1008968,SPRING HARBOR,0,Spring Harbor,194317,55204,8w,D,44700,1,1
9034,08,92_SAT,1008967,SPRING HARBOR,0,Spring Harbor,194317,55204,8w,D,48300,1,1
9034,08,92_SAT,1008966,SPRING HARBOR,0,Spring Harbor,194317,55204,8w,D,51900,1,1
9034,08,92_SAT,1008965,SPRING HARBOR,0,Spring Harbor,194316,55204,8w,D,55500,1,1
9034,08,92_SAT,1008964,SPRING HARBOR,0,Spring Harbor,194316,55204,8w,D,59100,1,1
9034,08,92_SAT,1008963,SPRING HARBOR,0,Spring Harbor,194316,55204,8w,D,62700,1,1
9034,08,92_SAT,1008962,SPRING HARBOR,0,Spring Harbor,194316,55204,8w,D,66300,1,1
9034,08,92_SAT,1008961,SPRING HARBOR,0,Spring Harbor,194316,55204,8w,D,69900,1,1
9034,08,92_SAT,1008960,SPRING HARBOR,0,Spring Harbor,194316,55204,8w,D,73500,1,1
9034,08,92_SAT,1008959,SPRING HARBOR,0,Spring Harbor,194316,55204,8w,D,77100,1,1
9034,08,92_SAT,1008958,SPRING HARBOR,0,Spring Harbor,194316,55203,8pi,H,80700,1,1
9034,08,92_SAT,1008988,CAPITOL SQUARE,1,Capitol Square,194317,55205,8e,D,28500,1,1
9034,08,92_SAT,1008987,CAPITOL SQUARE,1,Capitol Square,194317,55205,8e,D,32100,1,1
9034,08,92_SAT,1008986,CAPITOL SQUARE,1,Capitol Square,194317,55205,8e,D,35700,1,1
9034,08,92_SAT,1008985,CAPITOL SQUARE,1,Capitol Square,194317,55205,8e,D,39300,1,1
9034,08,92_SAT,1008984,CAPITOL SQUARE,1,Capitol Square,194317,55205,8e,D,42900,1,1
9034,08,92_SAT,1008983,CAPITOL SQUARE,1,Capitol Square,194317,55205,8e,D,46500,1,1
9034,08,92_SAT,1008982,CAPITOL SQUARE,1,Capitol Square,194317,55205,8e,D,50100,1,1
9034,08,92_SAT,1008981,CAPITOL SQUARE,1,Capitol Square,194317,55205,8e,D,53700,1,1
9034,08,92_SAT,1008980,CAPITOL SQUARE,1,Capitol Square,194316,55205,8e,D,57300,1,1
9034,08,92_SAT,1008979,CAPITOL SQUARE,1,Capitol Square,194316,55205,8e,D,60900,1,1
9034,08,92_SAT,1008978,CAPITOL SQUARE,1,Capitol Square,194316,55205,8e,D,64500,1,1
9034,08,92_SAT,1008977,CAPITOL SQUARE,1,Capitol Square,194316,55205,8e,D,68100,1,1
9034,08,92_SAT,1008976,CAPITOL SQUARE,1,Capitol Square,194316,55205,8e,D,71700,1,1
9034,08,92_SAT,1008975,CAPITOL SQUARE,1,Capitol Square,194316,55205,8e,D,75300,1,1
9034,08,92_SAT,1008974,CAPITOL SQUARE,1,Capitol Square,194316,55205,8e,H,78900,1,1
9038,13,92_SAT,1009170,SOUTH TRANSFER,0,South Transfer,194340,55250,13S,D,21960,1,1
9038,13,92_SAT,1009169,SOUTH TRANSFER,0,South Transfer,194339,55250,13S,D,25320,1,1
9038,13,92_SAT,1009168,SOUTH TRANSFER,0,South Transfer,194338,55250,13S,D,28920,1,1
9038,13,92_SAT,1009167,SOUTH TRANSFER,0,South Transfer,194337,55250,13S,D,32520,1,1
9038,13,92_SAT,1009166,SOUTH TRANSFER,0,South Transfer,194341,55250,13S,D,36120,1,1
9038,13,92_SAT,1009165,SOUTH TRANSFER,0,South Transfer,194340,55250,13S,D,39720,1,1
9038,13,92_SAT,1009164,SOUTH TRANSFER,0,South Transfer,194339,55250,13S,D,43320,1,1
9038,13,92_SAT,1009163,SOUTH TRANSFER,0,South Transfer,194338,55250,13S,D,46920,1,1
9038,13,92_SAT,1009162,SOUTH TRANSFER,0,South Transfer,194337,55250,13S,D,50520,1,1
9038,13,92_SAT,1009161,SOUTH TRANSFER,0,South Transfer,194334,55250,13S,D,54120,1,1
9038,13,92_SAT,1009160,SOUTH TRANSFER,0,South Transfer,194333,55250,13S,D,57720,1,1
9038,13,92_SAT,1009159,SOUTH TRANSFER,0,South Transfer,194159,55250,13S,D,61320,1,1
9038,13,92_SAT,1009158,SOUTH TRANSFER,0,South Transfer,194336,55250,13S,D,64920,1,1
9038,13,92_SAT,1009157,SOUTH TRANSFER,0,South Transfer,194335,55250,13S,D,68520,1,1
9038,13,92_SAT,1009156,SOUTH TRANSFER,0,South Transfer,194334,55250,13S,D,72120,1,1
9038,13,92_SAT,1009155,SOUTH TRANSFER,0,South Transfer,194333,55250,13S,H,75720,1,1
9038,13,92_SAT,1009154,SOUTH TRANSFER,0,South Transfer,194159,55250,13S,H,79320,1,1
9038,13,92_SAT,1009186,U.W. CAMPUS,1,U.W. Campus,194339,55251,13N,D,23400,1,1
9038,13,92_SAT,1009185,U.W. CAMPUS,1,U.W. Campus,194338,55251,13N,D,27000,1,1
9038,13,92_SAT,1009184,U.W. CAMPUS,1,U.W. Campus,194337,55251,13N,D,30600,1,1
9038,13,92_SAT,1009183,U.W. CAMPUS,1,U.W. Campus,194341,55251,13N,D,34200,1,1
9038,13,92_SAT,1009182,U.W. CAMPUS,1,U.W. Campus,194340,55251,13N,D,37800,1,1
9038,13,92_SAT,1009181,U.W. CAMPUS,1,U.W. Campus,194339,55251,13N,D,41400,1,1
9038,13,92_SAT,1009180,U.W. CAMPUS,1,U.W. Campus,194338,55251,13N,D,45000,1,1
9038,13,92_SAT,1009179,U.W. CAMPUS,1,U.W. Campus,194337,55251,13N,D,48600,1,1
9038,13,92_SAT,1009178,U.W. CAMPUS,1,U.W. Campus,194334,55251,13N,D,52200,1,1
9038,13,92_SAT,1009177,U.W. CAMPUS,1,U.W. Campus,194333,55251,13N,D,55800,1,1
9038,13,92_SAT,1009176,U.W. CAMPUS,1,U.W. Campus,194159,55251,13N,D,59400,1,1
9038,13,92_SAT,1009175,U.W. CAMPUS,1,U.W. Campus,194336,55251,13N,D,63000,1,1
9038,13,92_SAT,1009174,U.W. CAMPUS,1,U.W. Campus,194335,55251,13N,D,66600,1,1
9038,13,92_SAT,1009173,U.W. CAMPUS,1,U.W. Campus,194334,55251,13N,D,70200,1,1
9038,13,92_SAT,1009172,U.W. CAMPUS,1,U.W. Campus,194333,55251,13N,D,73800,1,1
9038,13,92_SAT,1009171,U.W. CAMPUS,1,U.W. Campus,194159,55251,13N,H,77400,1,1
9041,16,92_SAT,1009477,EAST TRANSFER,0,East Transfer,194341,55293,P16E,D,21420,1,1
9041,16,92_SAT,1009459,EAST TRANSFER,0,East Transfer,194341,55293,P16E,S,23220,1,1
9041,16,92_SAT,1009476,EAST TRANSFER: VIA BROADWAY,0,East Transfer,194340,55292,16E,D,25200,1,1
9041,16,92_SAT,1009475,EAST TRANSFER: VIA BROADWAY,0,East Transfer,194339,55292,16E,D,28800,1,1
9041,16,92_SAT,1009474,EAST TRANSFER: VIA BROADWAY,0,East Transfer,194338,55292,16E,D,32400,1,1
9041,16,92_SAT,1009473,EAST TRANSFER: VIA BROADWAY,0,East Transfer,194337,55292,16E,D,36000,1,1
9041,16,92_SAT,1009472,EAST TRANSFER: VIA BROADWAY,0,East Transfer,194341,55292,16E,D,39600,1,1
9041,16,92_SAT,1009471,EAST TRANSFER: VIA BROADWAY,0,East Transfer,194340,55292,16E,D,43200,1,1
9041,16,92_SAT,1009470,EAST TRANSFER: VIA BROADWAY,0,East Transfer,194339,55292,16E,D,46800,1,1
9041,16,92_SAT,1009469,EAST TRANSFER: VIA BROADWAY,0,East Transfer,194338,55292,16E,D,50400,1,1
9041,16,92_SAT,1009468,EAST TRANSFER: VIA BROADWAY,0,East Transfer,194337,55292,16E,D,54000,1,1
9041,16,92_SAT,1009467,EAST TRANSFER: VIA BROADWAY,0,East Transfer,194334,55292,16E,D,57600,1,1
9041,16,92_SAT,1009466,EAST TRANSFER: VIA BROADWAY,0,East Transfer,194333,55292,16E,D,61200,1,1
9041,16,92_SAT,1009465,EAST TRANSFER: VIA BROADWAY,0,East Transfer,194159,55292,16E,D,64800,1,1
9041,16,92_SAT,1009464,EAST TRANSFER: VIA BROADWAY,0,East Transfer,194336,55292,16E,D,68400,1,1
9041,16,92_SAT,1009463,EAST TRANSFER: VIA BROADWAY,0,East Transfer,194335,55292,16E,D,72000,1,1
9041,16,92_SAT,1009462,EAST TRANSFER: VIA BROADWAY,0,East Transfer,194334,55292,16E,H,75600,1,1
9041,16,92_SAT,1009461,EAST TRANSFER: VIA BROADWAY,0,East Transfer,194333,55292,16E,H,79200,1,1
9041,16,92_SAT,1009460,EAST TRANSFER: VIA BROADWAY,0,East Transfer,194156,55292,16E,H,81000,1,1
9041,16,92_SAT,1009495,SOUTH TRANSFER: VIA BROADWAY,1,South Transfer,194339,55295,b16s,D,22020,1,1
9041,16,92_SAT,1009494,SOUTH TRANSFER: VIA BROADWAY,1,South Transfer,194338,55294,16s,D,24300,1,1
9041,16,92_SAT,1009493,SOUTH TRANSFER: VIA BROADWAY,1,South Transfer,194337,55294,16s,D,27900,1,1
9041,16,92_SAT,1009492,SOUTH TRANSFER: VIA BROADWAY,1,South Transfer,194341,55294,16s,D,31500,1,1
9041,16,92_SAT,1009491,SOUTH TRANSFER: VIA BROADWAY,1,South Transfer,194340,55294,16s,D,35100,1,1
9041,16,92_SAT,1009490,SOUTH TRANSFER: VIA BROADWAY,1,South Transfer,194339,55294,16s,D,38700,1,1
9041,16,92_SAT,1009489,SOUTH TRANSFER: VIA BROADWAY,1,South Transfer,194338,55294,16s,D,42300,1,1
9041,16,92_SAT,1009488,SOUTH TRANSFER: VIA BROADWAY,1,South Transfer,194337,55294,16s,D,45900,1,1
9041,16,92_SAT,1009487,SOUTH TRANSFER: VIA BROADWAY,1,South Transfer,194334,55294,16s,D,49500,1,1
9041,16,92_SAT,1009486,SOUTH TRANSFER: VIA BROADWAY,1,South Transfer,194340,55294,16s,D,53100,1,1
9041,16,92_SAT,1009485,SOUTH TRANSFER: VIA BROADWAY,1,South Transfer,194159,55294,16s,D,56700,1,1
9041,16,92_SAT,1009484,SOUTH TRANSFER: VIA BROADWAY,1,South Transfer,194336,55294,16s,D,60300,1,1
9041,16,92_SAT,1009483,SOUTH TRANSFER: VIA BROADWAY,1,South Transfer,194335,55294,16s,D,63900,1,1
9041,16,92_SAT,1009482,SOUTH TRANSFER: VIA BROADWAY,1,South Transfer,194334,55294,16s,D,67500,1,1
9041,16,92_SAT,1009481,SOUTH TRANSFER: VIA BROADWAY,1,South Transfer,194333,55294,16s,D,71100,1,1
9041,16,92_SAT,1009480,SOUTH TRANSFER: VIA BROADWAY,1,South Transfer,194159,55294,16s,H,74700,1,1
9041,16,92_SAT,1009479,SOUTH TRANSFER: VIA BROADWAY,1,South Transfer,194336,55294,16s,H,78300,1,1
9041,16,92_SAT,1009478,SOUTH TRANSFER: VIA BROADWAY,1,South Transfer,194335,55294,16s,H,81900,1,1
9042,17,92_SAT,1009702,EAST TRANSFER: VIA SHOPKO,0,East Transfer,194341,55298,17e,D,25200,1,1
9042,17,92_SAT,1009701,EAST TRANSFER: VIA SHOPKO,0,East Transfer,194337,55298,17e,D,27000,1,1
9042,17,92_SAT,1009700,EAST TRANSFER: VIA SHOPKO,0,East Transfer,194340,55298,17e,D,28800,1,1
9042,17,92_SAT,1009699,EAST TRANSFER: VIA SHOPKO,0,East Transfer,194341,55298,17e,D,30600,1,1
9042,17,92_SAT,1009698,EAST TRANSFER: VIA SHOPKO,0,East Transfer,194339,55298,17e,D,32400,1,1
9042,17,92_SAT,1009697,EAST TRANSFER: VIA SHOPKO,0,East Transfer,194340,55298,17e,D,34200,1,1
9042,17,92_SAT,1009696,EAST TRANSFER: VIA SHOPKO,0,East Transfer,194338,55298,17e,D,36000,1,1
9042,17,92_SAT,1009695,EAST TRANSFER: VIA SHOPKO,0,East Transfer,194339,55298,17e,D,37800,1,1
9042,17,92_SAT,1009694,EAST TRANSFER: VIA SHOPKO,0,East Transfer,194337,55298,17e,D,39600,1,1
9042,17,92_SAT,1009693,EAST TRANSFER: VIA SHOPKO,0,East Transfer,194338,55298,17e,D,41400,1,1
9042,17,92_SAT,1009692,EAST TRANSFER: VIA SHOPKO,0,East Transfer,194341,55298,17e,D,43200,1,1
9042,17,92_SAT,1009691,EAST TRANSFER: VIA SHOPKO,0,East Transfer,194337,55298,17e,D,45000,1,1
9042,17,92_SAT,1009690,EAST TRANSFER: VIA SHOPKO,0,East Transfer,194340,55298,17e,D,46800,1,1
9042,17,92_SAT,1009689,EAST TRANSFER: VIA SHOPKO,0,East Transfer,194334,55298,17e,D,48600,1,1
9042,17,92_SAT,1009688,EAST TRANSFER: VIA SHOPKO,0,East Transfer,194339,55298,17e,D,50400,1,1
9042,17,92_SAT,1009687,EAST TRANSFER: VIA SHOPKO,0,East Transfer,194340,55298,17e,D,52200,1,1
9042,17,92_SAT,1009686,EAST TRANSFER: VIA SHOPKO,0,East Transfer,194338,55298,17e,D,54000,1,1
9042,17,92_SAT,1009685,EAST TRANSFER: VIA SHOPKO,0,East Transfer,194159,55298,17e,D,55800,1,1
9042,17,92_SAT,1009684,EAST TRANSFER: VIA SHOPKO,0,East Transfer,194335,55298,17e,D,57600,1,1
9042,17,92_SAT,1009683,EAST TRANSFER: VIA SHOPKO,0,East Transfer,194336,55298,17e,D,59400,1,1
9042,17,92_SAT,1009682,EAST TRANSFER: VIA SHOPKO,0,East Transfer,194334,55298,17e,D,61200,1,1
9042,17,92_SAT,1009681,EAST TRANSFER: VIA SHOPKO,0,East Transfer,194335,55298,17e,D,63000,1,1
9042,17,92_SAT,1009680,EAST TRANSFER: VIA SHOPKO,0,East Transfer,194333,55298,17e,D,64800,1,1
9042,17,92_SAT,1009679,EAST TRANSFER: VIA SHOPKO,0,East Transfer,194334,55298,17e,D,66600,1,1
9042,17,92_SAT,1009678,EAST TRANSFER: VIA SHOPKO,0,East Transfer,194159,55298,17e,D,68400,1,1
9042,17,92_SAT,1009677,EAST TRANSFER: VIA SHOPKO,0,East Transfer,194333,55298,17e,D,70200,1,1
9042,17,92_SAT,1009676,EAST TRANSFER: VIA SHOPKO,0,East Transfer,194336,55298,17e,D,72000,1,1
9042,17,92_SAT,1009675,EAST TRANSFER: VIA SHOPKO,0,East Transfer,194159,55298,17e,D,73800,1,1
9042,17,92_SAT,1009674,EAST TRANSFER: VIA SHOPKO,0,East Transfer,194335,55298,17e,H,75600,1,1
9042,17,92_SAT,1009673,EAST TRANSFER: VIA SHOPKO,0,East Transfer,194336,55298,17e,H,77400,1,1
9042,17,92_SAT,1009672,EAST TRANSFER: VIA SHOPKO,0,East Transfer,194334,55298,17e,H,79200,1,1
9042,17,92_SAT,1009671,EAST TRANSFER: VIA SHOPKO,0,East Transfer,194335,55298,17e,H,81000,1,1
9042,17,92_SAT,1009734,NORTH TRANSFER: VIA SHOPKO,1,North Transfer,194341,55300,17n,D,24300,1,1
9042,17,92_SAT,1009733,NORTH TRANSFER: VIA SHOPKO,1,North Transfer,194337,55300,17n,D,26100,1,1
9042,17,92_SAT,1009732,NORTH TRANSFER: VIA SHOPKO,1,North Transfer,194340,55300,17n,D,27900,1,1
9042,17,92_SAT,1009731,NORTH TRANSFER: VIA SHOPKO,1,North Transfer,194341,55300,17n,D,29700,1,1
9042,17,92_SAT,1009730,NORTH TRANSFER: VIA SHOPKO,1,North Transfer,194339,55300,17n,D,31500,1,1
9042,17,92_SAT,1009729,NORTH TRANSFER: VIA SHOPKO,1,North Transfer,194340,55300,17n,D,33300,1,1
9042,17,92_SAT,1009728,NORTH TRANSFER: VIA SHOPKO,1,North Transfer,194338,55300,17n,D,35100,1,1
9042,17,92_SAT,1009727,NORTH TRANSFER: VIA SHOPKO,1,North Transfer,194339,55300,17n,D,36900,1,1
9042,17,92_SAT,1009726,NORTH TRANSFER: VIA SHOPKO,1,North Transfer,194337,55300,17n,D,38700,1,1
9042,17,92_SAT,1009725,NORTH TRANSFER: VIA SHOPKO,1,North Transfer,194338,55300,17n,D,40500,1,1
9042,17,92_SAT,1009724,NORTH TRANSFER: VIA SHOPKO,1,North Transfer,194341,55300,17n,D,42300,1,1
9042,17,92_SAT,1009723,NORTH TRANSFER: VIA SHOPKO,1,North Transfer,194337,55300,17n,D,44100,1,1
9042,17,92_SAT,1009722,NORTH TRANSFER: VIA SHOPKO,1,North Transfer,194340,55300,17n,D,45900,1,1
9042,17,92_SAT,1009721,NORTH TRANSFER: VIA SHOPKO,1,North Transfer,194341,55300,17n,D,47700,1,1
9042,17,92_SAT,1009720,NORTH TRANSFER: VIA SHOPKO,1,North Transfer,194339,55300,17n,D,49500,1,1
9042,17,92_SAT,1009719,NORTH TRANSFER: VIA SHOPKO,1,North Transfer,194340,55300,17n,D,51300,1,1
9042,17,92_SAT,1009718,NORTH TRANSFER: VIA SHOPKO,1,North Transfer,194338,55300,17n,D,53100,1,1
9042,17,92_SAT,1009717,NORTH TRANSFER: VIA SHOPKO,1,North Transfer,194339,55300,17n,D,54900,1,1
9042,17,92_SAT,1009716,NORTH TRANSFER: VIA SHOPKO,1,North Transfer,194337,55300,17n,D,56700,1,1
9042,17,92_SAT,1009715,NORTH TRANSFER: VIA SHOPKO,1,North Transfer,194336,55300,17n,D,58500,1,1
9042,17,92_SAT,1009714,NORTH TRANSFER: VIA SHOPKO,1,North Transfer,194334,55300,17n,D,60300,1,1
9042,17,92_SAT,1009713,NORTH TRANSFER: VIA SHOPKO,1,North Transfer,194335,55300,17n,D,62100,1,1
9042,17,92_SAT,1009712,NORTH TRANSFER: VIA SHOPKO,1,North Transfer,194333,55300,17n,D,63900,1,1
9042,17,92_SAT,1009711,NORTH TRANSFER: VIA SHOPKO,1,North Transfer,194334,55300,17n,D,65700,1,1
9042,17,92_SAT,1009710,NORTH TRANSFER: VIA SHOPKO,1,North Transfer,194159,55300,17n,D,67500,1,1
9042,17,92_SAT,1009709,NORTH TRANSFER: VIA SHOPKO,1,North Transfer,194333,55300,17n,D,69300,1,1
9042,17,92_SAT,1009708,NORTH TRANSFER: VIA SHOPKO,1,North Transfer,194336,55300,17n,D,71100,1,1
9042,17,92_SAT,1009707,NORTH TRANSFER: VIA SHOPKO,1,North Transfer,194159,55300,17n,D,72900,1,1
9042,17,92_SAT,1009706,NORTH TRANSFER: VIA SHOPKO,1,North Transfer,194335,55300,17n,D,74700,1,1
9042,17,92_SAT,1009705,NORTH TRANSFER: VIA SHOPKO,1,North Transfer,194336,55300,17n,H,76500,1,1
9042,17,92_SAT,1009704,NORTH TRANSFER: VIA SHOPKO,1,North Transfer,194334,55300,17n,H,78300,1,1
9042,17,92_SAT,1009703,NORTH TRANSFER: VIA SHOPKO,1,North Transfer,194335,55300,17n,H,80100,1,1
9195,18,92_SAT,1010027,SOUTH TRANSFER: VIA MIDVALE,0,South Transfer,194124,56156,18M,D,23400,1,1
9195,18,92_SAT,1010026,SOUTH TRANSFER: VIA HAMMERSLEY: VIA COHO,0,South Transfer,194154,56154,18HC,D,25200,1,1
9195,18,92_SAT,1010010,SOUTH TRANSFER: VIA MIDVALE,0,South Transfer,194126,56156,18M,D,27000,1,1
9195,18,92_SAT,1010025,SOUTH TRANSFER: VIA HAMMERSLEY: VIA COHO,0,South Transfer,194157,56154,18HC,D,28800,1,1
9195,18,92_SAT,1010009,SOUTH TRANSFER: VIA MIDVALE,0,South Transfer,194125,56156,18M,D,30600,1,1
9195,18,92_SAT,1010024,SOUTH TRANSFER: VIA HAMMERSLEY: VIA COHO,0,South Transfer,194158,56154,18HC,D,32400,1,1
9195,18,92_SAT,1010008,SOUTH TRANSFER: VIA MIDVALE,0,South Transfer,194127,56156,18M,D,34200,1,1
9195,18,92_SAT,1010023,SOUTH TRANSFER: VIA HAMMERSLEY: VIA COHO,0,South Transfer,194154,56154,18HC,D,36000,1,1
9195,18,92_SAT,1010007,SOUTH TRANSFER: VIA MIDVALE,0,South Transfer,194124,56156,18M,D,37800,1,1
9195,18,92_SAT,1010022,SOUTH TRANSFER: VIA HAMMERSLEY: VIA COHO,0,South Transfer,194157,56154,18HC,D,39600,1,1
9195,18,92_SAT,1010006,SOUTH TRANSFER: VIA MIDVALE,0,South Transfer,194126,56156,18M,D,41400,1,1
9195,18,92_SAT,1010021,SOUTH TRANSFER: VIA HAMMERSLEY: VIA COHO,0,South Transfer,194158,56154,18HC,D,43200,1,1
9195,18,92_SAT,1010005,SOUTH TRANSFER: VIA MIDVALE,0,South Transfer,194125,56156,18M,D,45000,1,1
9195,18,92_SAT,1010020,SOUTH TRANSFER: VIA HAMMERSLEY: VIA COHO,0,South Transfer,194154,56154,18HC,D,46800,1,1
9195,18,92_SAT,1010004,SOUTH TRANSFER: VIA MIDVALE,0,South Transfer,194122,56156,18M,D,48600,1,1
9195,18,92_SAT,1010019,SOUTH TRANSFER: VIA HAMMERSLEY: VIA COHO,0,South Transfer,194157,56154,18HC,D,50400,1,1
9195,18,92_SAT,1010003,SOUTH TRANSFER: VIA MIDVALE,0,South Transfer,194124,56156,18M,D,52200,1,1
9195,18,92_SAT,1010018,SOUTH TRANSFER: VIA HAMMERSLEY: VIA COHO,0,South Transfer,194155,56154,18HC,D,54000,1,1
9195,18,92_SAT,1010002,SOUTH TRANSFER: VIA MIDVALE,0,South Transfer,194073,56156,18M,D,55800,1,1
9195,18,92_SAT,1010017,SOUTH TRANSFER: VIA HAMMERSLEY: VIA COHO,0,South Transfer,194156,56154,18HC,D,57600,1,1
9195,18,92_SAT,1010001,SOUTH TRANSFER: VIA MIDVALE,0,South Transfer,194123,56156,18M,D,59400,1,1
9195,18,92_SAT,1010016,SOUTH TRANSFER: VIA HAMMERSLEY: VIA COHO,0,South Transfer,194153,56154,18HC,D,61200,1,1
9195,18,92_SAT,1010000,SOUTH TRANSFER: VIA MIDVALE,0,South Transfer,194122,56156,18M,D,63000,1,1
9195,18,92_SAT,1010015,SOUTH TRANSFER: VIA HAMMERSLEY: VIA COHO,0,South Transfer,194155,56154,18HC,D,64800,1,1
9195,18,92_SAT,1009999,SOUTH TRANSFER: VIA MIDVALE,0,South Transfer,194074,56156,18M,D,66600,1,1
9195,18,92_SAT,1010014,SOUTH TRANSFER: VIA HAMMERSLEY: VIA COHO,0,South Transfer,194156,56154,18HC,D,68400,1,1
9195,18,92_SAT,1009998,SOUTH TRANSFER: VIA MIDVALE,0,South Transfer,194073,56156,18M,D,70200,1,1
9195,18,92_SAT,1010013,SOUTH TRANSFER: VIA HAMMERSLEY: VIA COHO,0,South Transfer,194153,56154,18HC,D,72000,1,1
9195,18,92_SAT,1009997,SOUTH TRANSFER: VIA MIDVALE,0,South Transfer,194123,56156,18M,D,73800,1,1
9195,18,92_SAT,1010012,SOUTH TRANSFER: VIA HAMMERSLEY: VIA COHO,0,South Transfer,194155,56154,18HC,D,75600,1,1
9195,18,92_SAT,1009996,SOUTH TRANSFER: VIA MIDVALE,0,South Transfer,194122,56156,18M,H,77400,1,1
9195,18,92_SAT,1010011,SOUTH TRANSFER: VIA HAMMERSLEY: VIA COHO,0,South Transfer,194156,56154,18HC,H,79200,1,1
9195,18,92_SAT,1009995,SOUTH TRANSFER: VIA MIDVALE,0,South Transfer,194069,56156,18M,H,81000,1,1
9195,18,92_SAT,1010028,SOUTH TRANSFER: VIA HAMMERSLEY: VIA COHO,0,South Transfer,194276,56154,18HC,H,82800,1,1
9195,18,92_SAT,1010061,WEST TRANSFER: VIA HAMMERSLEY,1,West Transfer,194065,56157,gh18,S,22200,1,1
9195,18,92_SAT,1010060,WEST TRANSFER: VIA COHO: VIA HAMMERSLEY,1,West Transfer,194154,56159,ch18,D,23400,1,1
9195,18,92_SAT,1010059,WEST TRANSFER: VIA COHO: VIA HAMMERSLEY,1,West Transfer,194125,56159,ch18,D,25200,1,1
9195,18,92_SAT,1010043,WEST TRANSFER: VIA MIDVALE,1,West Transfer,194157,56160,m18,D,27000,1,1
9195,18,92_SAT,1010058,WEST TRANSFER: VIA COHO: VIA HAMMERSLEY,1,West Transfer,194127,56159,ch18,D,28800,1,1
9195,18,92_SAT,1010042,WEST TRANSFER: VIA MIDVALE,1,West Transfer,194158,56160,m18,D,30600,1,1
9195,18,92_SAT,1010057,WEST TRANSFER: VIA COHO: VIA HAMMERSLEY,1,West Transfer,194124,56159,ch18,D,32400,1,1
9195,18,92_SAT,1010041,WEST TRANSFER: VIA MIDVALE,1,West Transfer,194154,56160,m18,D,34200,1,1
9195,18,92_SAT,1010056,WEST TRANSFER: VIA COHO: VIA HAMMERSLEY,1,West Transfer,194126,56159,ch18,D,36000,1,1
9195,18,92_SAT,1010040,WEST TRANSFER: VIA MIDVALE,1,West Transfer,194157,56160,m18,D,37800,1,1
9195,18,92_SAT,1010055,WEST TRANSFER: VIA COHO: VIA HAMMERSLEY,1,West Transfer,194125,56159,ch18,D,39600,1,1
9195,18,92_SAT,1010039,WEST TRANSFER: VIA MIDVALE,1,West Transfer,194158,56160,m18,D,41400,1,1
9195,18,92_SAT,1010054,WEST TRANSFER: VIA COHO: VIA HAMMERSLEY,1,West Transfer,194127,56159,ch18,D,43200,1,1
9195,18,92_SAT,1010038,WEST TRANSFER: VIA MIDVALE,1,West Transfer,194154,56160,m18,D,45000,1,1
9195,18,92_SAT,1010053,WEST TRANSFER: VIA COHO: VIA HAMMERSLEY,1,West Transfer,194124,56159,ch18,D,46800,1,1
9195,18,92_SAT,1010037,WEST TRANSFER: VIA MIDVALE,1,West Transfer,194157,56160,m18,D,48600,1,1
9195,18,92_SAT,1010052,WEST TRANSFER: VIA COHO: VIA HAMMERSLEY,1,West Transfer,194126,56159,ch18,D,50400,1,1
9195,18,92_SAT,1010036,WEST TRANSFER: VIA MIDVALE,1,West Transfer,194155,56160,m18,D,52200,1,1
9195,18,92_SAT,1010051,WEST TRANSFER: VIA COHO: VIA HAMMERSLEY,1,West Transfer,194123,56159,ch18,D,54000,1,1
9195,18,92_SAT,1010035,WEST TRANSFER: VIA MIDVALE,1,West Transfer,194156,56160,m18,D,55800,1,1
9195,18,92_SAT,1010050,WEST TRANSFER: VIA COHO: VIA HAMMERSLEY,1,West Transfer,194122,56159,ch18,D,57600,1,1
9195,18,92_SAT,1010034,WEST TRANSFER: VIA MIDVALE,1,West Transfer,194153,56160,m18,D,59400,1,1
9195,18,92_SAT,1010049,WEST TRANSFER: VIA COHO: VIA HAMMERSLEY,1,West Transfer,194074,56159,ch18,D,61200,1,1
9195,18,92_SAT,1010033,WEST TRANSFER: VIA MIDVALE,1,West Transfer,194155,56160,m18,D,63000,1,1
9195,18,92_SAT,1010048,WEST TRANSFER: VIA COHO: VIA HAMMERSLEY,1,West Transfer,194073,56159,ch18,D,64800,1,1
9195,18,92_SAT,1010032,WEST TRANSFER: VIA MIDVALE,1,West Transfer,194156,56160,m18,D,66600,1,1
9195,18,92_SAT,1010047,WEST TRANSFER: VIA COHO: VIA HAMMERSLEY,1,West Transfer,194123,56159,ch18,D,68400,1,1
9195,18,92_SAT,1010031,WEST TRANSFER: VIA MIDVALE,1,West Transfer,194153,56160,m18,D,70200,1,1
9195,18,92_SAT,1010046,WEST TRANSFER: VIA COHO: VIA HAMMERSLEY,1,West Transfer,194122,56159,ch18,D,72000,1,1
9195,18,92_SAT,1010030,WEST TRANSFER: VIA MIDVALE,1,West Transfer,194155,56160,m18,D,73800,1,1
9195,18,92_SAT,1010045,WEST TRANSFER: VIA COHO: VIA HAMMERSLEY,1,West Transfer,194074,56159,ch18,H,75600,1,1
